image path,green_players_alive,green_ability_count,green_health_1,green_health_2,green_health_3,green_health_4,green_health_5,green_ults,red_players_alive,red_ability_count,red_health_1,red_health_2,red_health_3,red_health_4,red_health_5,red_ults,spike_countdown,green_win
output/screenshots/1718773551.0947123.jpg,3,2,303,307,302,0,0,0,4,3,243,306,310,78,0,0,12.0,0
output/screenshots/1718773551.7199697.jpg,3,2,305,307,301,0,0,0,4,3,245,310,310,80,0,0,12.5,0
output/screenshots/1718773552.3432763.jpg,3,2,306,308,302,0,0,0,4,3,243,308,307,79,0,0,13.0,0
output/screenshots/1718773552.9737303.jpg,3,1,306,307,301,0,0,0,4,3,243,307,309,79,0,0,13.5,0
output/screenshots/1718773553.6088402.jpg,3,1,306,308,301,0,0,0,4,3,243,309,309,79,0,0,14.0,0
output/screenshots/1718773554.2390435.jpg,2,1,306,308,0,0,0,0,4,2,243,310,310,79,0,1,14.5,0
output/screenshots/1718773554.8708088.jpg,2,1,307,308,0,0,0,0,4,2,243,310,309,79,0,0,15.0,0
output/screenshots/1718773555.5035691.jpg,3,0,305,130,167,0,0,0,4,2,244,305,310,78,0,0,15.5,0
output/screenshots/1718773556.1464965.jpg,4,1,135,97,46,308,0,0,4,2,242,310,309,79,0,0,16.0,0
output/screenshots/1718773556.7663531.jpg,2,1,307,306,0,0,0,0,4,2,242,310,310,79,0,0,16.5,0
output/screenshots/1718773557.3936083.jpg,2,1,307,306,0,0,0,0,4,2,241,309,309,79,0,0,17.0,0
output/screenshots/1718773558.0133145.jpg,2,1,307,307,0,0,0,0,4,2,241,309,309,79,0,0,17.5,0
output/screenshots/1718773558.6499398.jpg,2,1,307,306,0,0,0,0,4,2,241,309,309,79,0,0,18.0,0
output/screenshots/1718773559.2841847.jpg,2,1,307,307,0,0,0,0,4,2,241,306,309,79,0,0,18.5,0
output/screenshots/1718773559.9195178.jpg,2,1,307,307,0,0,0,0,4,2,240,307,309,79,0,0,19.0,0
output/screenshots/1718773560.5535371.jpg,2,1,307,307,0,0,0,0,3,2,309,308,79,0,0,0,19.5,0
output/screenshots/1718773561.1935744.jpg,2,1,307,307,0,0,0,0,3,2,309,309,79,0,0,0,20.0,0
output/screenshots/1718773561.8211436.jpg,2,1,307,307,0,0,0,0,3,2,308,308,79,0,0,0,20.5,0
output/screenshots/1718773562.463554.jpg,2,1,263,307,0,0,0,0,2,1,309,309,0,0,0,0,21.0,0
output/screenshots/1718773563.1176176.jpg,2,1,141,307,0,0,0,0,2,1,308,310,0,0,0,0,21.5,0
output/screenshots/1718773563.7441723.jpg,1,1,307,0,0,0,0,0,2,1,309,310,0,0,0,0,22.0,0
output/screenshots/1718773564.3807313.jpg,1,1,308,0,0,0,0,0,2,1,308,310,0,0,0,0,22.5,0
output/screenshots/1718773565.0066001.jpg,1,1,307,0,0,0,0,0,2,1,310,310,0,0,0,0,23.0,0
output/screenshots/1718773565.653754.jpg,1,1,307,0,0,0,0,0,2,1,309,310,0,0,0,0,23.5,0
output/screenshots/1718773566.2926874.jpg,1,1,308,0,0,0,0,0,2,1,309,308,0,0,0,0,24.0,0
output/screenshots/1718773566.958135.jpg,1,1,309,0,0,0,0,0,2,1,309,309,0,0,0,0,24.5,0
output/screenshots/1718773567.5961676.jpg,1,1,308,0,0,0,0,0,2,1,307,310,0,0,0,0,25.0,0
output/screenshots/1718773568.2222953.jpg,1,1,260,0,0,0,0,0,2,1,307,310,0,0,0,0,25.5,0
output/screenshots/1718773568.8498652.jpg,1,1,259,0,0,0,0,0,2,1,309,310,0,0,0,0,26.0,0
output/screenshots/1718773569.4853165.jpg,1,1,259,0,0,0,0,0,2,1,310,310,0,0,0,0,26.5,0
output/screenshots/1718773570.1315036.jpg,1,1,259,0,0,0,0,0,2,1,310,306,0,0,0,0,27.0,0
output/screenshots/1718773570.7696989.jpg,1,1,261,0,0,0,0,0,2,1,303,303,0,0,0,0,27.5,0
output/screenshots/1718773571.4119024.jpg,0,0,0,0,0,0,0,0,2,1,304,215,0,0,0,0,28.0,0
output/screenshots/1718773572.0345757.jpg,0,0,0,0,0,0,0,0,2,1,310,211,0,0,0,0,28.5,0
output/screenshots/1718773580.6273634.jpg,5,17,305,306,307,307,308,1,5,17,309,310,309,310,310,0,0,0
output/screenshots/1718773581.216205.jpg,5,17,306,305,307,307,307,1,5,17,309,310,309,309,310,0,0,0
output/screenshots/1718773581.7988234.jpg,5,16,302,305,307,306,307,1,5,17,309,310,310,309,310,0,0,0
output/screenshots/1718773582.4212275.jpg,5,16,306,307,309,308,306,1,5,17,306,305,306,310,299,0,0,0
output/screenshots/1718773583.0444028.jpg,6,16,306,150,116,306,307,1,5,17,310,303,304,310,307,0,0,0
output/screenshots/1718773583.6549816.jpg,5,16,307,307,307,307,306,1,5,16,309,310,309,310,306,0,0,0
output/screenshots/1718773584.2872486.jpg,5,14,307,307,308,307,306,1,5,17,310,309,308,309,309,0,0,0
output/screenshots/1718773584.941874.jpg,4,11,306,307,308,308,0,1,5,16,309,310,243,310,294,0,0,0
output/screenshots/1718773585.5574918.jpg,4,11,306,307,307,307,0,1,5,16,308,310,243,309,293,0,0,0
output/screenshots/1718773586.1936433.jpg,3,9,306,304,305,0,0,1,5,16,309,310,59,309,294,0,0,0
output/screenshots/1718773586.8189023.jpg,2,7,307,305,0,0,0,0,5,14,309,312,60,309,294,0,0,0
output/screenshots/1718773587.463745.jpg,2,7,307,303,0,0,0,0,5,15,306,310,60,308,294,1,0,0
output/screenshots/1718773588.0933332.jpg,2,7,307,308,0,0,0,0,5,16,309,308,59,310,294,0,0,0
output/screenshots/1718773588.7133832.jpg,2,7,305,308,0,0,0,0,5,15,309,310,59,310,294,0,0,0
output/screenshots/1718773589.3352141.jpg,2,7,307,304,0,0,0,0,5,15,305,310,60,308,294,0,0,0
output/screenshots/1718773589.9725296.jpg,2,7,307,305,0,0,0,0,5,14,310,310,60,306,294,0,0,0
output/screenshots/1718773590.6044123.jpg,2,7,306,306,0,0,0,0,5,14,309,310,59,307,294,0,0,0
output/screenshots/1718773591.254584.jpg,2,7,306,306,0,0,0,0,5,12,235,310,59,307,295,0,0,0
output/screenshots/1718773591.890371.jpg,2,7,307,307,0,0,0,0,5,12,235,310,123,310,294,0,0,0
output/screenshots/1718773592.5331635.jpg,2,7,309,308,0,0,0,0,5,12,234,308,123,306,293,0,0,0
output/screenshots/1718773593.1636355.jpg,1,3,307,0,0,0,0,0,5,12,110,309,184,308,294,1,0,0
output/screenshots/1718773593.7789.jpg,1,3,307,0,0,0,0,0,5,12,111,309,248,310,294,1,0,0
output/screenshots/1718773594.4116135.jpg,1,3,307,0,0,0,0,0,5,12,111,311,248,309,295,1,0,0
output/screenshots/1718773595.043242.jpg,1,3,307,0,0,0,0,0,5,12,111,308,309,311,294,1,0,0
output/screenshots/1718773595.6743894.jpg,1,3,306,0,0,0,0,0,5,12,112,309,307,309,294,1,0,0
output/screenshots/1718773596.303328.jpg,1,3,306,0,0,0,0,0,5,9,110,310,309,308,294,1,0,0
output/screenshots/1718773596.9590006.jpg,1,3,307,0,0,0,0,0,5,9,111,310,308,307,294,1,0,0
output/screenshots/1718773597.5889518.jpg,1,3,307,0,0,0,0,0,5,9,111,310,310,310,294,1,0,0
output/screenshots/1718773598.2211175.jpg,1,3,307,0,0,0,0,0,5,9,111,311,309,310,294,1,0,0
output/screenshots/1718773598.8471072.jpg,1,3,308,0,0,0,0,0,4,8,111,308,311,295,0,1,0,0
output/screenshots/1718773599.4808207.jpg,1,3,309,0,0,0,0,0,5,7,111,310,309,310,294,1,0,0
output/screenshots/1718773600.1134946.jpg,1,3,308,0,0,0,0,0,5,8,111,308,308,310,294,1,0,0
output/screenshots/1718773600.7287939.jpg,1,3,307,0,0,0,0,0,5,8,111,310,309,310,294,1,0,0
output/screenshots/1718773601.3473787.jpg,1,3,306,0,0,0,0,0,5,8,110,308,309,310,293,1,0,0
output/screenshots/1718773601.9644954.jpg,1,3,307,0,0,0,0,0,5,8,111,311,310,290,292,1,0,0
output/screenshots/1718773602.5834591.jpg,1,3,307,0,0,0,0,0,5,8,110,310,310,290,294,1,0,0
output/screenshots/1718773603.2092366.jpg,1,3,307,0,0,0,0,0,5,7,110,310,310,279,294,2,0,0
output/screenshots/1718773603.847522.jpg,1,3,307,0,0,0,0,0,5,8,110,310,310,278,294,2,0,0
output/screenshots/1718773604.4736795.jpg,1,3,304,0,0,0,0,1,5,8,110,310,311,278,294,2,0,0
output/screenshots/1718773605.087282.jpg,1,3,307,0,0,0,0,0,5,8,110,309,310,278,292,2,0,0
output/screenshots/1718773605.7244933.jpg,1,3,308,0,0,0,0,0,5,8,110,310,310,279,294,2,0,0
output/screenshots/1718773606.3693604.jpg,1,3,307,0,0,0,0,0,5,7,110,309,310,276,295,2,0,0
output/screenshots/1718773607.0217862.jpg,1,3,307,0,0,0,0,0,5,7,111,309,310,276,294,2,0.5,0
output/screenshots/1718773607.6503334.jpg,1,3,307,0,0,0,0,0,5,7,110,311,310,275,294,2,1.0,0
output/screenshots/1718773608.2892077.jpg,1,3,307,0,0,0,0,0,5,7,110,308,308,276,293,2,1.5,0
output/screenshots/1718773608.923209.jpg,1,3,307,0,0,0,0,0,5,7,110,311,307,276,294,2,2.0,0
output/screenshots/1718773609.5573962.jpg,1,3,307,0,0,0,0,0,5,7,110,309,309,276,294,2,2.5,0
output/screenshots/1718773610.1801887.jpg,1,3,307,0,0,0,0,0,5,7,110,305,306,275,294,2,3.0,0
output/screenshots/1718773610.8035269.jpg,1,3,307,0,0,0,0,0,5,7,110,311,310,275,294,2,3.5,0
output/screenshots/1718773611.4553373.jpg,1,3,308,0,0,0,0,0,5,7,110,309,309,272,294,2,4.0,0
output/screenshots/1718773612.080917.jpg,1,3,307,0,0,0,0,0,5,6,110,310,309,275,294,2,4.5,0
output/screenshots/1718773612.7151604.jpg,1,3,307,0,0,0,0,0,5,5,110,310,308,275,294,2,5.0,0
output/screenshots/1718773613.3472476.jpg,1,3,305,0,0,0,0,0,5,6,111,310,309,276,294,2,5.5,0
output/screenshots/1718773613.973106.jpg,1,3,307,0,0,0,0,0,5,6,110,310,310,276,294,2,6.0,0
output/screenshots/1718773614.598171.jpg,1,3,306,0,0,0,0,0,5,7,111,310,309,276,294,2,6.5,0
output/screenshots/1718773615.2287009.jpg,1,3,306,0,0,0,0,0,5,5,111,310,309,275,294,2,7.0,0
output/screenshots/1718773615.8590977.jpg,1,3,307,0,0,0,0,0,5,6,111,310,309,276,294,2,7.5,0
output/screenshots/1718773616.4894319.jpg,1,3,307,0,0,0,0,0,5,6,111,304,310,276,294,2,8.0,0
output/screenshots/1718773617.1198184.jpg,1,3,307,0,0,0,0,0,5,7,111,303,308,276,294,2,8.5,0
output/screenshots/1718773617.7508614.jpg,1,3,306,0,0,0,0,0,5,6,111,310,307,274,294,2,9.0,0
output/screenshots/1718773618.394073.jpg,1,3,306,0,0,0,0,0,5,6,111,310,304,273,294,2,9.5,0
output/screenshots/1718773619.0385716.jpg,1,3,306,0,0,0,0,0,5,6,111,310,309,274,294,2,10.0,0
output/screenshots/1718773619.6724563.jpg,1,3,306,0,0,0,0,0,5,6,111,310,310,276,294,2,10.5,0
output/screenshots/1718773620.3074665.jpg,1,3,306,0,0,0,0,0,5,6,111,310,310,275,294,2,11.0,0
output/screenshots/1718773620.948592.jpg,1,3,306,0,0,0,0,0,5,6,110,309,307,275,294,2,11.5,0
output/screenshots/1718773621.5709097.jpg,1,3,306,0,0,0,0,0,5,6,110,310,307,275,293,2,12.0,0
output/screenshots/1718773622.199799.jpg,1,3,306,0,0,0,0,0,5,6,111,308,309,274,294,2,12.5,0
output/screenshots/1718773622.8487432.jpg,1,3,306,0,0,0,0,0,5,6,111,311,309,275,294,2,13.0,0
output/screenshots/1718773623.4971602.jpg,1,3,306,0,0,0,0,0,5,6,110,311,309,275,294,2,13.5,0
output/screenshots/1718773624.1242323.jpg,1,3,306,0,0,0,0,0,5,6,110,312,307,275,294,2,14.0,0
output/screenshots/1718773624.767485.jpg,1,3,306,0,0,0,0,0,5,6,111,312,310,276,294,2,14.5,0
output/screenshots/1718773625.4204135.jpg,1,3,308,0,0,0,0,0,5,6,110,312,305,276,294,2,15.0,0
output/screenshots/1718773626.0481343.jpg,1,3,307,0,0,0,0,0,5,6,110,312,307,275,294,2,15.5,0
output/screenshots/1718773626.6753073.jpg,1,3,306,0,0,0,0,0,4,5,110,312,308,294,0,2,16.0,0
output/screenshots/1718773627.3089414.jpg,1,3,266,0,0,0,0,1,3,4,110,312,294,0,0,2,16.5,0
output/screenshots/1718773627.9510236.jpg,1,3,266,0,0,0,0,1,3,4,110,310,294,0,0,2,17.0,0
output/screenshots/1718773628.5853078.jpg,1,3,265,0,0,0,0,1,3,4,111,309,294,0,0,2,17.5,0
output/screenshots/1718773629.212983.jpg,1,3,266,0,0,0,0,1,3,4,111,310,294,0,0,2,18.0,0
output/screenshots/1718773629.8335319.jpg,1,3,265,0,0,0,0,1,3,4,110,310,294,0,0,2,18.5,0
output/screenshots/1718773630.4900923.jpg,1,3,262,0,0,0,0,1,3,4,110,310,295,0,0,2,19.0,0
output/screenshots/1718773631.1297705.jpg,1,3,263,0,0,0,0,1,3,4,110,310,294,0,0,2,19.5,0
output/screenshots/1718773631.7701843.jpg,1,3,265,0,0,0,0,1,3,4,110,310,294,0,0,2,20.0,0
output/screenshots/1718773632.4102938.jpg,1,3,265,0,0,0,0,1,3,4,111,310,293,0,0,2,20.5,0
output/screenshots/1718773633.0401626.jpg,1,3,264,0,0,0,0,1,3,4,110,310,294,0,0,3,21.0,0
output/screenshots/1718773633.6607773.jpg,1,3,264,0,0,0,0,1,3,4,110,310,294,0,0,2,21.5,0
output/screenshots/1718773634.2805579.jpg,1,3,264,0,0,0,0,1,3,4,110,310,294,0,0,2,22.0,0
output/screenshots/1718773634.909918.jpg,1,3,265,0,0,0,0,1,3,4,110,310,293,0,0,2,22.5,0
output/screenshots/1718773635.5419886.jpg,1,3,265,0,0,0,0,1,3,4,110,310,294,0,0,2,23.0,0
output/screenshots/1718773636.1564362.jpg,1,3,265,0,0,0,0,1,3,4,110,310,294,0,0,2,23.5,0
output/screenshots/1718773636.7986963.jpg,1,3,266,0,0,0,0,1,3,3,110,310,294,0,0,2,24.0,0
output/screenshots/1718773637.438647.jpg,1,3,266,0,0,0,0,1,3,3,110,310,294,0,0,2,24.5,0
output/screenshots/1718773638.0841138.jpg,1,3,266,0,0,0,0,1,3,2,150,309,294,0,0,2,25.0,0
output/screenshots/1718773638.7351155.jpg,1,3,265,0,0,0,0,1,3,3,151,310,294,0,0,2,25.5,0
output/screenshots/1718773639.378981.jpg,1,3,266,0,0,0,0,1,3,2,173,310,294,0,0,2,26.0,0
output/screenshots/1718773640.0053627.jpg,1,3,266,0,0,0,0,1,3,2,173,310,294,0,0,2,26.5,0
output/screenshots/1718773640.6346169.jpg,1,3,265,0,0,0,0,1,3,2,173,310,294,0,0,2,27.0,0
output/screenshots/1718773641.2649567.jpg,1,3,265,0,0,0,0,1,3,2,173,310,294,0,0,2,27.5,0
output/screenshots/1718773641.914384.jpg,1,3,265,0,0,0,0,1,3,2,173,309,294,0,0,2,28.0,0
output/screenshots/1718773642.5485659.jpg,1,3,265,0,0,0,0,1,3,2,173,311,295,0,0,2,28.5,0
output/screenshots/1718773643.1778347.jpg,1,3,265,0,0,0,0,1,3,2,173,310,294,0,0,2,29.0,0
output/screenshots/1718773643.8095834.jpg,1,3,265,0,0,0,0,1,3,2,173,310,295,0,0,2,29.5,0
output/screenshots/1718773644.4337425.jpg,1,3,265,0,0,0,0,1,3,2,174,311,295,0,0,2,30.0,0
output/screenshots/1718773645.062258.jpg,1,3,265,0,0,0,0,1,3,2,173,311,295,0,0,2,30.5,0
output/screenshots/1718773645.6834564.jpg,1,3,265,0,0,0,0,1,3,2,173,311,295,0,0,2,31.0,0
output/screenshots/1718773646.3093286.jpg,1,3,265,0,0,0,0,1,3,1,174,311,294,0,0,2,31.5,0
output/screenshots/1718773646.9500608.jpg,1,3,266,0,0,0,0,1,3,1,173,308,295,0,0,2,32.0,0
output/screenshots/1718773647.588715.jpg,1,3,265,0,0,0,0,1,3,1,173,312,294,0,0,2,32.5,0
output/screenshots/1718773648.2506583.jpg,1,3,266,0,0,0,0,1,3,1,173,310,294,0,0,2,33.0,0
output/screenshots/1718773648.8983448.jpg,1,3,266,0,0,0,0,1,3,1,172,310,294,0,0,2,33.5,0
output/screenshots/1718773649.523549.jpg,1,3,266,0,0,0,0,1,3,1,172,310,294,0,0,2,34.0,0
output/screenshots/1718773650.1430485.jpg,1,3,266,0,0,0,0,1,3,1,173,311,294,0,0,2,34.5,0
output/screenshots/1718773650.7752755.jpg,1,3,266,0,0,0,0,1,3,1,174,310,294,0,0,2,35.0,0
output/screenshots/1718773651.403349.jpg,1,3,266,0,0,0,0,1,2,1,311,294,0,0,0,2,0,0
output/screenshots/1718773652.0284772.jpg,1,3,266,0,0,0,0,1,3,1,174,310,294,0,0,2,0,0
output/screenshots/1718773659.653999.jpg,0,5,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1
output/screenshots/1718773660.248104.jpg,5,13,306,307,308,308,306,0,5,17,308,309,310,309,309,2,0,1
output/screenshots/1718773660.830975.jpg,5,13,304,307,308,308,307,0,5,16,307,310,312,306,309,2,0,1
output/screenshots/1718773661.4832323.jpg,5,13,306,306,308,307,307,0,5,14,306,306,309,307,308,1,0,1
output/screenshots/1718773662.10971.jpg,9,7,300,113,135,33,136,0,5,14,308,308,304,307,304,1,0,1
output/screenshots/1718773662.7368066.jpg,4,11,305,306,306,306,0,0,5,13,177,310,308,306,309,1,0,1
output/screenshots/1718773663.3708432.jpg,5,11,309,305,300,64,236,0,5,13,177,310,308,307,310,1,0,1
output/screenshots/1718773664.0120153.jpg,3,8,306,308,308,0,0,0,4,10,309,310,310,311,0,1,0,1
output/screenshots/1718773664.6389391.jpg,3,8,306,307,306,0,0,0,4,10,309,309,307,309,0,2,0,1
output/screenshots/1718773665.2689126.jpg,3,6,306,308,308,0,0,0,4,10,309,311,308,310,0,2,0,1
output/screenshots/1718773665.8971372.jpg,3,7,308,307,308,0,0,0,4,9,309,310,305,312,0,2,0,1
output/screenshots/1718773666.5164185.jpg,3,8,308,307,305,0,0,0,4,10,311,309,310,309,0,2,0,1
output/screenshots/1718773667.1398165.jpg,3,8,308,308,309,0,0,0,4,10,308,310,307,308,0,2,0,1
output/screenshots/1718773667.7631001.jpg,3,7,307,307,307,0,0,0,3,10,310,310,310,0,0,2,0,1
output/screenshots/1718773668.4035187.jpg,3,8,305,308,306,0,0,0,4,10,310,311,311,311,0,2,0,1
output/screenshots/1718773669.0217764.jpg,3,8,308,307,307,0,0,0,4,10,309,310,309,310,0,2,0,1
output/screenshots/1718773669.644437.jpg,3,8,307,308,307,0,0,0,5,9,310,309,308,312,7,1,0,1
output/screenshots/1718773670.2710578.jpg,3,8,307,308,307,0,0,0,4,9,309,309,310,309,0,0,0,1
output/screenshots/1718773670.8950348.jpg,3,8,307,307,307,0,0,0,4,9,310,307,308,309,0,0,0,1
output/screenshots/1718773671.5480494.jpg,3,8,307,307,307,0,0,0,4,9,310,309,307,311,0,0,0,1
output/screenshots/1718773672.1874454.jpg,3,8,307,307,308,0,0,0,3,8,311,309,322,0,0,0,0,1
output/screenshots/1718773672.817195.jpg,3,8,307,307,307,0,0,0,4,9,310,309,308,313,0,0,0,1
output/screenshots/1718773673.4413867.jpg,3,8,307,308,307,0,0,0,4,5,310,309,308,310,0,0,0,1
output/screenshots/1718773674.064162.jpg,3,8,307,308,307,0,0,0,4,5,310,311,306,311,0,0,0,1
output/screenshots/1718773674.7007146.jpg,3,8,306,308,307,0,0,0,4,5,306,308,307,310,0,0,0,1
output/screenshots/1718773675.3272731.jpg,3,8,308,308,308,0,0,0,4,5,309,310,304,310,0,0,0,1
output/screenshots/1718773675.9514062.jpg,3,8,308,307,307,0,0,0,4,5,309,308,307,308,0,0,0,1
output/screenshots/1718773676.5842328.jpg,3,8,307,307,308,0,0,0,4,5,309,310,309,309,0,0,0,1
output/screenshots/1718773677.2051177.jpg,3,8,307,307,309,0,0,0,4,5,310,309,308,309,0,0,0,1
output/screenshots/1718773677.8613083.jpg,3,8,303,306,307,0,0,0,4,5,310,311,309,314,0,0,0,1
output/screenshots/1718773678.5058327.jpg,3,7,306,307,307,0,0,0,3,5,311,311,308,0,0,0,0,1
output/screenshots/1718773679.135367.jpg,3,8,306,309,307,0,0,0,4,5,310,310,309,309,0,0,0,1
output/screenshots/1718773679.7733586.jpg,3,8,306,307,307,0,0,0,4,5,310,309,309,310,0,0,0,1
output/screenshots/1718773680.4232328.jpg,3,7,308,306,309,0,0,0,4,5,310,310,310,310,0,0,0,1
output/screenshots/1718773681.0484593.jpg,3,8,307,307,307,0,0,0,4,5,310,310,307,310,0,0,0,1
output/screenshots/1718773681.6813073.jpg,3,7,306,307,307,0,0,0,4,4,311,311,311,310,0,0,0,1
output/screenshots/1718773682.3357701.jpg,3,8,307,308,305,0,0,0,4,3,310,310,310,310,0,1,0.5,1
output/screenshots/1718773682.970319.jpg,3,8,306,307,307,0,0,0,4,3,311,310,309,308,0,1,1.0,1
output/screenshots/1718773683.60465.jpg,3,8,306,308,308,0,0,0,4,3,310,310,310,309,0,1,1.5,1
output/screenshots/1718773684.2316542.jpg,3,8,307,308,307,0,0,0,4,3,310,310,309,309,0,1,2.0,1
output/screenshots/1718773684.8605087.jpg,3,8,306,307,307,0,0,0,4,3,310,310,309,309,0,1,2.5,1
output/screenshots/1718773685.5067475.jpg,3,7,307,307,308,0,0,0,4,3,310,310,308,310,0,1,3.0,1
output/screenshots/1718773686.1314478.jpg,3,7,307,307,307,0,0,0,4,3,311,310,308,308,0,1,3.5,1
output/screenshots/1718773686.7586334.jpg,3,7,307,308,307,0,0,0,4,3,310,311,308,308,0,1,4.0,1
output/screenshots/1718773687.3917773.jpg,3,7,307,307,307,0,0,0,4,3,310,310,304,306,0,1,4.5,1
output/screenshots/1718773688.0372722.jpg,3,7,307,308,307,0,0,0,4,3,310,310,309,308,0,1,5.0,1
output/screenshots/1718773688.7130485.jpg,3,6,307,308,307,0,0,0,4,3,310,310,308,310,0,0,5.5,1
output/screenshots/1718773689.3446538.jpg,3,6,307,307,306,0,0,0,4,3,311,310,310,311,0,0,6.0,1
output/screenshots/1718773689.9773417.jpg,3,6,305,308,308,0,0,0,4,3,310,312,310,311,0,0,6.5,1
output/screenshots/1718773690.5993361.jpg,3,6,307,308,307,0,0,0,4,3,310,311,311,311,0,0,7.0,1
output/screenshots/1718773691.2431982.jpg,3,6,305,307,307,0,0,0,4,3,310,311,310,311,0,0,7.5,1
output/screenshots/1718773691.8930058.jpg,3,6,306,307,309,0,0,0,4,3,311,311,310,311,0,0,8.0,1
output/screenshots/1718773692.5394886.jpg,3,6,306,308,308,0,0,0,4,3,311,311,310,311,0,0,8.5,1
output/screenshots/1718773693.1876621.jpg,3,6,306,308,308,0,0,0,4,3,310,311,310,309,0,0,9.0,1
output/screenshots/1718773693.807159.jpg,3,6,308,309,308,0,0,0,4,3,309,309,310,309,0,0,9.5,1
output/screenshots/1718773694.4353137.jpg,3,6,308,308,308,0,0,0,4,3,309,309,310,309,0,0,10.0,1
output/screenshots/1718773695.0730824.jpg,3,6,306,307,307,0,0,0,4,2,310,310,309,310,0,0,10.5,1
output/screenshots/1718773695.6820834.jpg,3,6,307,307,307,0,0,0,4,3,310,310,310,282,0,0,11.0,1
output/screenshots/1718773696.3291905.jpg,3,6,308,308,307,0,0,0,4,4,310,310,308,283,0,0,11.5,1
output/screenshots/1718773696.958729.jpg,3,6,307,308,308,0,0,0,4,3,310,310,309,282,0,0,12.0,1
output/screenshots/1718773697.600815.jpg,3,6,307,308,309,0,0,0,4,3,309,309,309,282,0,0,12.5,1
output/screenshots/1718773698.2461731.jpg,3,6,307,308,308,0,0,0,4,3,309,310,309,282,0,0,13.0,1
output/screenshots/1718773698.8765705.jpg,3,6,307,308,308,0,0,0,4,3,309,310,310,282,0,0,13.5,1
output/screenshots/1718773699.499109.jpg,3,6,307,308,308,0,0,0,4,2,309,309,309,282,0,0,14.0,1
output/screenshots/1718773700.1449497.jpg,3,6,306,308,307,0,0,0,4,2,310,309,308,282,0,0,14.5,1
output/screenshots/1718773700.790535.jpg,3,6,307,309,307,0,0,0,4,2,309,309,309,282,0,0,15.0,1
output/screenshots/1718773701.4265304.jpg,3,6,307,308,307,0,0,0,4,2,309,310,309,281,0,0,15.5,1
output/screenshots/1718773702.06319.jpg,3,6,307,308,307,0,0,0,4,2,310,310,308,280,0,0,16.0,1
output/screenshots/1718773702.6949992.jpg,3,5,308,308,307,0,0,0,4,2,309,310,307,281,0,0,16.5,1
output/screenshots/1718773703.3238525.jpg,3,5,308,308,308,0,0,0,3,1,309,309,281,0,0,0,17.0,1
output/screenshots/1718773703.968297.jpg,3,5,307,306,307,0,0,0,3,1,309,306,282,0,0,0,17.5,1
output/screenshots/1718773704.6067383.jpg,3,4,307,306,307,0,0,0,3,1,310,310,281,0,0,0,18.0,1
output/screenshots/1718773705.2395039.jpg,3,4,306,308,308,0,0,0,3,1,309,309,281,0,0,0,18.5,1
output/screenshots/1718773705.8799355.jpg,3,4,308,308,309,0,0,0,3,1,309,307,281,0,0,0,19.0,1
output/screenshots/1718773706.5098584.jpg,3,4,308,307,308,0,0,0,3,1,310,304,282,0,0,0,19.5,1
output/screenshots/1718773707.1521356.jpg,3,4,308,309,307,0,0,0,3,1,310,309,281,0,0,0,20.0,1
output/screenshots/1718773707.8066504.jpg,3,4,308,309,307,0,0,0,2,1,309,283,0,0,0,0,20.5,1
output/screenshots/1718773708.4422302.jpg,3,4,214,308,307,0,0,1,2,1,310,283,0,0,0,0,21.0,1
output/screenshots/1718773709.0804873.jpg,3,4,214,309,307,0,0,1,2,1,309,283,0,0,0,0,21.5,1
output/screenshots/1718773709.7017531.jpg,3,4,213,308,307,0,0,1,2,1,310,283,0,0,0,0,22.0,1
output/screenshots/1718773710.3217425.jpg,3,4,151,308,264,0,0,1,2,1,307,283,0,0,0,0,22.5,1
output/screenshots/1718773710.9448874.jpg,3,4,140,307,264,0,0,1,1,0,310,0,0,0,0,0,23.0,1
output/screenshots/1718773711.576074.jpg,3,4,24,308,202,0,0,0,1,0,310,0,0,0,0,0,23.5,1
output/screenshots/1718773712.2056017.jpg,3,3,21,304,202,0,0,0,0,0,0,0,0,0,0,0,24.0,1
output/screenshots/1718773712.8257418.jpg,2,3,182,202,0,0,0,0,0,0,0,0,0,0,0,0,24.5,1
output/screenshots/1718773713.4758615.jpg,2,3,182,203,0,0,0,0,0,1,0,0,0,0,0,0,25.0,1
output/screenshots/1718773714.0967906.jpg,2,2,182,203,0,0,0,0,0,0,0,0,0,0,0,0,25.5,1
output/screenshots/1718773741.5551958.jpg,5,12,308,308,308,309,308,0,5,14,309,310,310,309,309,0,0,1
output/screenshots/1718773742.1469402.jpg,5,12,309,307,307,309,308,0,5,13,308,310,309,309,310,0,0,1
output/screenshots/1718773742.7293813.jpg,5,11,308,307,307,308,306,0,5,12,308,310,309,309,310,0,0,1
output/screenshots/1718773743.3627753.jpg,5,11,309,308,307,307,308,0,5,12,310,310,309,309,310,0,0,1
output/screenshots/1718773744.0129187.jpg,5,11,309,307,308,307,308,0,5,12,309,310,309,310,310,0,0,1
output/screenshots/1718773744.6512933.jpg,5,11,309,308,307,308,308,0,5,12,309,311,310,309,310,0,0,1
output/screenshots/1718773745.2853515.jpg,5,11,309,307,308,308,307,0,5,11,310,311,309,309,310,0,0,1
output/screenshots/1718773745.9103673.jpg,5,11,308,307,308,307,307,0,5,8,309,311,309,310,310,0,0,1
